step,battery,demand,renewable,price_level,period,action,reward,grid_bought,sold,demand_covered,unmet_demand,wasted_renewable,invalid_action,risk_score,risk_level,risk_level_name
80,0,2,0,1,1,1,-1.324358974358974,2,0,2,0,0,0,70.8119658119658,2,high
81,0,2,1,0,1,1,1.0756410256410263,1,0,2,0,0,0,70.8119658119658,2,high
82,0,2,2,0,1,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
83,0,2,2,0,1,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
84,0,2,2,0,2,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
85,0,2,2,0,2,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
86,0,1,2,0,2,3,1.7534482758620684,0,1,1,0,0,0,34.88505747126438,1,medium
87,0,2,3,0,2,3,3.3,0,1,2,0,0,0,50.0,1,medium
88,0,3,0,2,2,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
89,0,3,0,2,2,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
90,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
91,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
92,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
93,0,2,0,2,3,1,-2.9243589743589746,2,0,2,0,0,0,70.8119658119658,2,high
94,0,2,0,2,3,1,-2.9243589743589746,2,0,2,0,0,0,70.8119658119658,2,high
95,0,2,0,2,3,1,-2.9243589743589746,2,0,2,0,0,0,70.8119658119658,2,high
96,0,2,1,2,0,1,-0.5243589743589743,1,0,2,0,0,0,70.8119658119658,2,high
97,0,2,1,2,0,1,-0.5243589743589743,1,0,2,0,0,0,70.8119658119658,2,high
98,0,1,0,2,0,1,-2.5243589743589743,1,0,1,0,0,0,70.8119658119658,2,high
99,0,2,0,2,0,1,-2.9243589743589746,2,0,2,0,0,0,70.8119658119658,2,high
100,0,2,0,2,0,1,-2.9243589743589746,2,0,2,0,0,0,70.8119658119658,2,high
101,0,2,0,2,0,1,-2.9243589743589746,2,0,2,0,0,0,70.8119658119658,2,high
102,0,3,0,2,1,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
103,0,3,1,2,1,1,-0.9243589743589746,2,0,3,0,0,0,70.8119658119658,2,high
104,0,3,0,1,1,1,-0.9243589743589746,3,0,3,0,0,0,70.8119658119658,2,high
105,0,2,2,0,1,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
106,0,3,2,0,1,1,3.0756410256410263,1,0,3,0,0,0,70.8119658119658,2,high
107,0,2,2,0,1,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
108,0,2,2,0,2,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
109,0,2,2,0,2,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
110,0,1,2,0,2,3,1.7534482758620684,0,1,1,0,0,0,34.88505747126438,1,medium
111,0,2,2,0,2,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
112,0,3,0,2,2,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
113,0,3,0,2,2,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
114,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
115,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
116,0,2,0,2,3,1,-2.9243589743589746,2,0,2,0,0,0,70.8119658119658,2,high
117,0,2,0,2,3,1,-2.9243589743589746,2,0,2,0,0,0,70.8119658119658,2,high
118,0,2,0,2,3,1,-2.9243589743589746,2,0,2,0,0,0,70.8119658119658,2,high
119,0,2,0,2,3,1,-2.9243589743589746,2,0,2,0,0,0,70.8119658119658,2,high
120,0,2,0,2,0,1,-2.9243589743589746,2,0,2,0,0,0,70.8119658119658,2,high
121,0,2,0,2,0,1,-2.9243589743589746,2,0,2,0,0,0,70.8119658119658,2,high
122,0,3,0,2,0,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
123,0,1,0,2,0,1,-2.5243589743589743,1,0,1,0,0,0,70.8119658119658,2,high
124,0,2,0,2,0,1,-2.9243589743589746,2,0,2,0,0,0,70.8119658119658,2,high
125,0,3,0,2,0,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
126,0,3,0,2,1,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
127,0,3,0,2,1,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
128,0,2,0,1,1,1,-1.324358974358974,2,0,2,0,0,0,70.8119658119658,2,high
129,0,2,2,0,1,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
130,0,2,2,0,1,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
131,0,1,1,0,1,4,0.9534482758620686,0,0,1,0,0,0,34.88505747126438,1,medium
132,0,2,2,0,2,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
133,0,2,2,0,2,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
134,0,2,3,0,2,3,3.3,0,1,2,0,0,0,50.0,1,medium
135,0,2,2,0,2,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
136,0,3,0,2,2,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
137,0,3,1,2,2,1,-0.9243589743589746,2,0,3,0,0,0,70.8119658119658,2,high
138,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
139,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
140,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
141,0,2,0,2,3,1,-2.9243589743589746,2,0,2,0,0,0,70.8119658119658,2,high
142,0,2,0,2,3,1,-2.9243589743589746,2,0,2,0,0,0,70.8119658119658,2,high
143,0,2,0,2,3,1,-2.9243589743589746,2,0,2,0,0,0,70.8119658119658,2,high
144,0,2,0,2,0,1,-2.9243589743589746,2,0,2,0,0,0,70.8119658119658,2,high
145,0,2,0,2,0,1,-2.9243589743589746,2,0,2,0,0,0,70.8119658119658,2,high
146,0,3,0,2,0,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
147,0,2,0,2,0,1,-2.9243589743589746,2,0,2,0,0,0,70.8119658119658,2,high
148,0,2,0,2,0,1,-2.9243589743589746,2,0,2,0,0,0,70.8119658119658,2,high
149,0,2,0,2,0,1,-2.9243589743589746,2,0,2,0,0,0,70.8119658119658,2,high
150,0,3,0,2,1,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
151,0,3,0,2,1,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
152,0,2,0,1,1,1,-1.324358974358974,2,0,2,0,0,0,70.8119658119658,2,high
153,0,2,1,0,1,1,1.0756410256410263,1,0,2,0,0,0,70.8119658119658,2,high
154,0,2,2,0,1,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
155,0,2,2,0,1,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
156,0,2,3,0,2,3,3.3,0,1,2,0,0,0,50.0,1,medium
157,0,2,2,0,2,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
158,0,2,2,0,2,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
159,0,2,2,0,2,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
160,0,3,0,2,2,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
161,0,3,0,2,2,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
162,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
163,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
164,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
165,0,2,0,2,3,1,-2.9243589743589746,2,0,2,0,0,0,70.8119658119658,2,high
166,0,2,0,2,3,1,-2.9243589743589746,2,0,2,0,0,0,70.8119658119658,2,high
167,0,2,1,2,3,1,-0.5243589743589743,1,0,2,0,0,0,70.8119658119658,2,high
