step,battery,demand,renewable,price_level,period,action,reward,grid_bought,sold,demand_covered,unmet_demand,wasted_renewable,invalid_action,risk_score,risk_level,risk_level_name
33,0,2,3,0,1,2,1.3000000000000003,0,0,2,0,0,0,90.0,2,high
34,1,2,3,0,1,3,2.1,0,1,2,0,0,0,90.0,2,high
35,1,2,3,0,1,2,2.5,0,0,2,0,0,0,50.0,1,medium
36,2,2,3,0,2,2,3.55,0,0,2,0,0,0,15.0,0,low
37,3,3,3,0,2,4,5.55,0,0,3,0,0,0,15.0,0,low
38,3,3,3,0,2,4,5.55,0,0,3,0,0,0,15.0,0,low
39,3,3,3,0,2,4,5.55,0,0,3,0,0,0,15.0,0,low
40,3,3,2,1,2,1,3.95,1,0,3,0,0,0,15.0,0,low
41,3,3,1,1,2,1,0.8375000000000001,2,0,3,0,0,0,65.41666666666666,1,medium
42,3,3,1,2,3,0,3.3000000000000003,0,0,3,0,0,0,90.0,2,high
43,1,3,0,2,3,1,-3.9,3,0,3,0,0,0,90.0,2,high
44,1,3,0,2,3,1,-3.9,3,0,3,0,0,0,90.0,2,high
45,1,1,0,1,3,0,-0.07500000000000018,0,0,1,0,0,0,69.16666666666667,2,high
46,0,1,0,1,3,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
47,0,1,0,1,3,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
48,0,1,0,1,0,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
49,0,1,1,1,0,4,0.17500000000000027,0,0,1,0,0,0,60.83333333333333,1,medium
50,0,1,0,1,0,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
51,0,1,0,1,0,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
52,0,1,0,1,0,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
53,0,1,0,1,0,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
54,0,2,1,1,1,1,-0.2999999999999998,1,0,2,0,0,0,90.0,2,high
55,0,2,1,1,1,1,-0.2999999999999998,1,0,2,0,0,0,90.0,2,high
56,0,2,1,1,1,1,-0.2999999999999998,1,0,2,0,0,0,90.0,2,high
57,0,2,3,0,1,2,1.3000000000000003,0,0,2,0,0,0,90.0,2,high
58,1,2,3,0,1,2,2.5,0,0,2,0,0,0,50.0,1,medium
59,2,1,2,0,1,3,1.2999999999999998,0,1,1,0,0,0,50.0,1,medium
60,2,2,3,0,2,2,3.55,0,0,2,0,0,0,15.0,0,low
61,3,3,3,0,2,4,5.55,0,0,3,0,0,0,15.0,0,low
62,3,3,3,0,2,4,5.55,0,0,3,0,0,0,15.0,0,low
63,3,3,3,0,2,4,5.55,0,0,3,0,0,0,15.0,0,low
64,3,3,2,1,2,1,3.95,1,0,3,0,0,0,15.0,0,low
65,3,2,2,1,2,4,3.55,0,0,2,0,0,0,15.0,0,low
66,3,3,1,2,3,0,3.3000000000000003,0,0,3,0,0,0,90.0,2,high
67,1,3,0,2,3,1,-3.9,3,0,3,0,0,0,90.0,2,high
68,1,2,0,2,3,1,-3.5000000000000004,2,0,2,0,0,0,90.0,2,high
69,1,1,0,1,3,0,-0.07500000000000018,0,0,1,0,0,0,69.16666666666667,2,high
70,0,1,0,1,3,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
71,0,1,0,1,3,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
72,0,2,0,1,0,1,-1.9,2,0,2,0,0,0,90.0,2,high
73,0,1,0,1,0,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
74,0,1,0,1,0,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
75,0,1,0,1,0,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
76,0,1,0,1,0,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
77,0,1,0,1,0,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
78,0,2,0,1,1,1,-1.9,2,0,2,0,0,0,90.0,2,high
79,0,2,2,1,1,4,1.3000000000000003,0,0,2,0,0,0,90.0,2,high
80,0,2,1,1,1,1,-0.2999999999999998,1,0,2,0,0,0,90.0,2,high
81,0,2,3,0,1,2,1.3000000000000003,0,0,2,0,0,0,90.0,2,high
82,1,1,3,0,1,2,1.55,0,0,1,0,0,0,15.0,0,low
83,3,2,3,0,1,3,4.35,0,1,2,0,0,0,15.0,0,low
84,3,3,3,0,2,4,5.55,0,0,3,0,0,0,15.0,0,low
85,3,3,3,0,2,4,5.55,0,0,3,0,0,0,15.0,0,low
86,3,3,3,0,2,4,5.55,0,0,3,0,0,0,15.0,0,low
87,3,2,3,0,2,3,4.35,0,1,2,0,0,0,15.0,0,low
88,3,3,2,1,2,1,3.95,1,0,3,0,0,0,15.0,0,low
89,3,3,2,1,2,1,3.95,1,0,3,0,0,0,15.0,0,low
90,3,3,1,2,3,0,3.3000000000000003,0,0,3,0,0,0,90.0,2,high
91,1,3,0,2,3,1,-3.9,3,0,3,0,0,0,90.0,2,high
92,1,3,0,2,3,1,-3.9,3,0,3,0,0,0,90.0,2,high
93,1,1,0,1,3,0,-0.07500000000000018,0,0,1,0,0,0,69.16666666666667,2,high
94,0,1,0,1,3,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
95,0,1,0,1,3,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
96,0,1,0,1,0,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
97,0,1,0,1,0,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
98,0,1,0,1,0,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
99,0,2,0,1,0,1,-1.9,2,0,2,0,0,0,90.0,2,high
100,0,1,0,1,0,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
101,0,1,1,1,0,4,0.17500000000000027,0,0,1,0,0,0,60.83333333333333,1,medium
102,0,2,1,1,1,1,-0.2999999999999998,1,0,2,0,0,0,90.0,2,high
103,0,2,1,1,1,1,-0.2999999999999998,1,0,2,0,0,0,90.0,2,high
104,0,2,1,1,1,1,-0.2999999999999998,1,0,2,0,0,0,90.0,2,high
105,0,2,2,0,1,4,1.3000000000000003,0,0,2,0,0,0,90.0,2,high
106,0,2,3,0,1,2,1.3000000000000003,0,0,2,0,0,0,90.0,2,high
107,1,2,3,0,1,2,2.5,0,0,2,0,0,0,50.0,1,medium
108,2,3,3,0,2,4,4.575,0,0,3,0,0,0,47.5,1,medium
109,2,3,3,0,2,4,4.575,0,0,3,0,0,0,47.5,1,medium
110,2,3,3,0,2,4,4.575,0,0,3,0,0,0,47.5,1,medium
111,2,3,3,0,2,4,4.575,0,0,3,0,0,0,47.5,1,medium
112,2,3,2,1,2,1,2.500000000000001,1,0,3,0,0,0,63.33333333333333,1,medium
113,2,3,2,1,2,1,2.500000000000001,1,0,3,0,0,0,63.33333333333333,1,medium
114,2,3,1,2,3,0,3.3000000000000003,0,0,3,0,0,0,90.0,2,high
115,0,3,0,2,3,1,-3.9,3,0,3,0,0,0,90.0,2,high
116,0,3,0,2,3,1,-3.9,3,0,3,0,0,0,90.0,2,high
117,0,1,0,1,3,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
118,0,1,0,1,3,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
119,0,2,0,1,3,1,-1.9,2,0,2,0,0,0,90.0,2,high
120,0,1,0,1,0,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
121,0,2,0,1,0,1,-1.9,2,0,2,0,0,0,90.0,2,high
122,0,1,0,1,0,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
123,0,1,0,1,0,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
124,0,1,0,1,0,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
125,0,1,0,1,0,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
126,0,3,0,1,1,1,-1.5000000000000004,3,0,3,0,0,0,90.0,2,high
127,0,2,1,1,1,1,-0.2999999999999998,1,0,2,0,0,0,90.0,2,high
128,0,2,1,1,1,1,-0.2999999999999998,1,0,2,0,0,0,90.0,2,high
129,0,2,3,0,1,2,1.3000000000000003,0,0,2,0,0,0,90.0,2,high
130,1,2,3,0,1,2,2.5,0,0,2,0,0,0,50.0,1,medium
131,2,3,3,0,1,4,4.575,0,0,3,0,0,0,47.5,1,medium
132,2,1,2,0,2,3,1.2999999999999998,0,1,1,0,0,0,50.0,1,medium
133,2,3,3,0,2,4,4.575,0,0,3,0,0,0,47.5,1,medium
134,2,3,2,0,2,1,3.5250000000000004,1,0,3,0,0,0,55.833333333333336,1,medium
135,2,3,3,0,2,4,4.575,0,0,3,0,0,0,47.5,1,medium
136,2,3,2,1,2,1,2.500000000000001,1,0,3,0,0,0,63.33333333333333,1,medium
137,2,3,2,1,2,1,2.500000000000001,1,0,3,0,0,0,63.33333333333333,1,medium
138,2,3,0,2,3,1,-3.9,3,0,3,0,0,0,90.0,2,high
139,2,3,0,2,3,1,-3.9,3,0,3,0,0,0,90.0,2,high
140,2,2,0,2,3,0,1.3000000000000003,0,0,2,0,0,0,90.0,2,high
141,0,0,0,1,3,4,-1.7249999999999996,0,0,0,0,0,0,57.49999999999999,1,medium
142,0,1,0,1,3,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
143,0,1,1,1,3,4,0.17500000000000027,0,0,1,0,0,0,60.83333333333333,1,medium
144,0,2,0,1,0,1,-1.9,2,0,2,0,0,0,90.0,2,high
145,0,1,0,1,0,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
146,0,1,0,1,0,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
147,0,1,1,1,0,4,0.17500000000000027,0,0,1,0,0,0,60.83333333333333,1,medium
148,0,1,0,1,0,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
149,0,1,1,1,0,4,0.17500000000000027,0,0,1,0,0,0,60.83333333333333,1,medium
150,0,3,1,1,1,1,0.10000000000000009,2,0,3,0,0,0,90.0,2,high
151,0,2,2,1,1,4,1.3000000000000003,0,0,2,0,0,0,90.0,2,high
152,0,3,0,1,1,1,-1.5000000000000004,3,0,3,0,0,0,90.0,2,high
153,0,2,3,0,1,2,1.3000000000000003,0,0,2,0,0,0,90.0,2,high
154,1,2,3,0,1,2,2.5,0,0,2,0,0,0,50.0,1,medium
155,2,2,3,0,1,3,3.3,0,1,2,0,0,0,50.0,1,medium
156,2,2,3,0,2,3,3.3,0,1,2,0,0,0,50.0,1,medium
157,2,3,3,0,2,4,4.575,0,0,3,0,0,0,47.5,1,medium
158,2,3,3,0,2,4,4.575,0,0,3,0,0,0,47.5,1,medium
159,2,3,3,0,2,4,4.575,0,0,3,0,0,0,47.5,1,medium
160,2,3,2,1,2,1,2.500000000000001,1,0,3,0,0,0,63.33333333333333,1,medium
161,2,3,3,1,2,4,4.3500000000000005,0,0,3,0,0,0,54.99999999999999,1,medium
162,2,3,1,2,3,0,3.3000000000000003,0,0,3,0,0,0,90.0,2,high
163,0,3,0,2,3,1,-3.9,3,0,3,0,0,0,90.0,2,high
164,0,3,0,2,3,1,-3.9,3,0,3,0,0,0,90.0,2,high
165,0,1,0,1,3,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
166,0,1,0,1,3,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
167,0,1,0,1,3,1,-1.6750000000000003,1,0,1,0,0,0,69.16666666666667,2,high
