step,battery,demand,renewable,price_level,period,action,reward,grid_bought,sold,demand_covered,unmet_demand,wasted_renewable,invalid_action,risk_score,risk_level,risk_level_name
37,0,2,3,0,2,2,2.5,0,0,2,0,0,0,50.0,1,medium
38,1,3,3,0,2,4,4.5,0,0,3,0,0,0,50.0,1,medium
39,1,2,3,0,2,2,3.124358974358974,0,0,2,0,0,0,29.18803418803421,0,low
40,2,3,1,2,2,0,3.875641025641026,0,0,3,0,0,0,70.8119658119658,2,high
41,0,3,1,2,2,1,-0.9243589743589746,2,0,3,0,0,0,70.8119658119658,2,high
42,0,3,1,2,3,1,-0.9243589743589746,2,0,3,0,0,0,70.8119658119658,2,high
43,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
44,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
45,0,1,0,1,3,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
46,0,1,0,1,3,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
47,0,1,0,1,3,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
48,0,0,0,1,0,4,-1.4999999999999998,0,0,0,0,0,0,49.99999999999999,1,medium
49,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
50,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
51,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
52,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
53,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
54,0,2,1,1,1,1,0.275641025641026,1,0,2,0,0,0,70.8119658119658,2,high
55,0,2,1,1,1,1,0.275641025641026,1,0,2,0,0,0,70.8119658119658,2,high
56,0,2,1,1,1,1,0.275641025641026,1,0,2,0,0,0,70.8119658119658,2,high
57,0,2,3,0,1,3,3.3,0,1,2,0,0,0,50.0,1,medium
58,0,2,3,0,1,3,3.3,0,1,2,0,0,0,50.0,1,medium
59,0,2,3,0,1,3,3.3,0,1,2,0,0,0,50.0,1,medium
60,0,2,3,0,2,2,2.5,0,0,2,0,0,0,50.0,1,medium
61,1,2,3,0,2,2,3.124358974358974,0,0,2,0,0,0,29.18803418803421,0,low
62,2,3,3,0,2,4,5.124358974358974,0,0,3,0,0,0,29.18803418803421,0,low
63,2,2,3,0,2,2,3.533333333333333,0,0,2,0,0,0,15.555555555555555,0,low
64,3,3,1,2,2,0,3.875641025641026,0,0,3,0,0,0,70.8119658119658,2,high
65,1,3,1,2,2,1,-0.9243589743589746,2,0,3,0,0,0,70.8119658119658,2,high
66,1,3,2,2,3,1,1.4756410256410257,1,0,3,0,0,0,70.8119658119658,2,high
67,1,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
68,1,3,1,2,3,1,-0.9243589743589746,2,0,3,0,0,0,70.8119658119658,2,high
69,1,1,0,1,3,0,0.5000000000000002,0,0,1,0,0,0,49.99999999999999,1,medium
70,0,1,0,1,3,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
71,0,0,0,1,3,4,-1.4999999999999998,0,0,0,0,0,0,49.99999999999999,1,medium
72,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
73,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
74,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
75,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
76,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
77,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
78,0,2,1,1,1,1,0.275641025641026,1,0,2,0,0,0,70.8119658119658,2,high
79,0,2,0,1,1,1,-1.324358974358974,2,0,2,0,0,0,70.8119658119658,2,high
80,0,2,1,1,1,1,0.275641025641026,1,0,2,0,0,0,70.8119658119658,2,high
81,0,2,3,0,1,3,3.3,0,1,2,0,0,0,50.0,1,medium
82,0,2,3,0,1,3,3.3,0,1,2,0,0,0,50.0,1,medium
83,0,2,3,0,1,3,3.3,0,1,2,0,0,0,50.0,1,medium
84,0,2,3,0,2,2,2.5,0,0,2,0,0,0,50.0,1,medium
85,1,2,3,0,2,2,3.124358974358974,0,0,2,0,0,0,29.18803418803421,0,low
86,2,1,3,0,2,2,1.5333333333333334,0,0,1,0,0,0,15.555555555555555,0,low
87,4,2,3,0,2,3,4.333333333333333,0,1,2,0,0,0,15.555555555555555,0,low
88,4,3,1,2,2,0,3.875641025641026,0,0,3,0,0,0,70.8119658119658,2,high
89,2,3,1,2,2,0,3.875641025641026,0,0,3,0,0,0,70.8119658119658,2,high
90,0,3,1,2,3,1,-0.9243589743589746,2,0,3,0,0,0,70.8119658119658,2,high
91,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
92,0,3,1,2,3,1,-0.9243589743589746,2,0,3,0,0,0,70.8119658119658,2,high
93,0,0,0,1,3,4,-1.4999999999999998,0,0,0,0,0,0,49.99999999999999,1,medium
94,0,1,0,1,3,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
95,0,1,0,1,3,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
96,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
97,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
98,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
99,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
100,0,1,1,1,0,4,0.5000000000000002,0,0,1,0,0,0,49.99999999999999,1,medium
101,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
102,0,2,1,1,1,1,0.275641025641026,1,0,2,0,0,0,70.8119658119658,2,high
103,0,1,1,1,1,4,0.5000000000000002,0,0,1,0,0,0,49.99999999999999,1,medium
104,0,2,1,1,1,1,0.275641025641026,1,0,2,0,0,0,70.8119658119658,2,high
105,0,2,3,0,1,3,3.3,0,1,2,0,0,0,50.0,1,medium
106,0,3,3,0,1,4,4.5,0,0,3,0,0,0,50.0,1,medium
107,0,2,3,0,1,3,3.3,0,1,2,0,0,0,50.0,1,medium
108,0,2,2,0,2,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
109,0,2,3,0,2,2,2.5,0,0,2,0,0,0,50.0,1,medium
110,1,2,3,0,2,2,3.124358974358974,0,0,2,0,0,0,29.18803418803421,0,low
111,2,2,3,0,2,2,3.533333333333333,0,0,2,0,0,0,15.555555555555555,0,low
112,3,3,1,2,2,0,3.875641025641026,0,0,3,0,0,0,70.8119658119658,2,high
113,1,3,1,2,2,1,-0.9243589743589746,2,0,3,0,0,0,70.8119658119658,2,high
114,1,3,1,2,3,1,-0.9243589743589746,2,0,3,0,0,0,70.8119658119658,2,high
115,1,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
116,1,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
117,1,1,1,1,3,4,0.5000000000000002,0,0,1,0,0,0,49.99999999999999,1,medium
118,1,1,0,1,3,0,0.5000000000000002,0,0,1,0,0,0,49.99999999999999,1,medium
119,0,1,0,1,3,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
120,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
121,0,0,0,1,0,4,-1.4999999999999998,0,0,0,0,0,0,49.99999999999999,1,medium
122,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
123,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
124,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
125,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
126,0,2,0,1,1,1,-1.324358974358974,2,0,2,0,0,0,70.8119658119658,2,high
127,0,2,1,1,1,1,0.275641025641026,1,0,2,0,0,0,70.8119658119658,2,high
128,0,1,1,1,1,4,0.5000000000000002,0,0,1,0,0,0,49.99999999999999,1,medium
129,0,2,3,0,1,3,3.3,0,1,2,0,0,0,50.0,1,medium
130,0,2,3,0,1,3,3.3,0,1,2,0,0,0,50.0,1,medium
131,0,2,3,0,1,3,3.3,0,1,2,0,0,0,50.0,1,medium
132,0,2,3,0,2,3,3.3,0,1,2,0,0,0,50.0,1,medium
133,0,2,3,0,2,3,3.3,0,1,2,0,0,0,50.0,1,medium
134,0,2,3,0,2,2,2.5,0,0,2,0,0,0,50.0,1,medium
135,1,2,3,0,2,2,3.124358974358974,0,0,2,0,0,0,29.18803418803421,0,low
136,2,3,0,2,2,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
137,2,3,1,2,2,0,3.875641025641026,0,0,3,0,0,0,70.8119658119658,2,high
138,0,3,1,2,3,1,-0.9243589743589746,2,0,3,0,0,0,70.8119658119658,2,high
139,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
140,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
141,0,1,0,1,3,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
142,0,1,0,1,3,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
143,0,1,0,1,3,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
144,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
145,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
146,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
147,0,1,1,1,0,4,0.5000000000000002,0,0,1,0,0,0,49.99999999999999,1,medium
148,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
149,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
150,0,2,0,1,1,1,-1.324358974358974,2,0,2,0,0,0,70.8119658119658,2,high
151,0,2,2,1,1,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
152,0,2,1,1,1,1,0.275641025641026,1,0,2,0,0,0,70.8119658119658,2,high
153,0,2,3,0,1,3,3.3,0,1,2,0,0,0,50.0,1,medium
154,0,2,3,0,1,3,3.3,0,1,2,0,0,0,50.0,1,medium
155,0,2,3,0,1,3,3.3,0,1,2,0,0,0,50.0,1,medium
156,0,2,3,0,2,2,2.5,0,0,2,0,0,0,50.0,1,medium
157,1,2,3,0,2,2,3.124358974358974,0,0,2,0,0,0,29.18803418803421,0,low
158,2,2,3,0,2,2,3.533333333333333,0,0,2,0,0,0,15.555555555555555,0,low
159,3,2,3,0,2,2,3.533333333333333,0,0,2,0,0,0,15.555555555555555,0,low
160,4,3,1,2,2,0,3.875641025641026,0,0,3,0,0,0,70.8119658119658,2,high
161,2,3,1,2,2,0,3.875641025641026,0,0,3,0,0,0,70.8119658119658,2,high
162,0,3,1,2,3,1,-0.9243589743589746,2,0,3,0,0,0,70.8119658119658,2,high
163,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
164,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
165,0,1,0,1,3,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
166,0,1,0,1,3,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
167,0,1,1,1,3,4,0.5000000000000002,0,0,1,0,0,0,49.99999999999999,1,medium
