step,battery,demand,renewable,price_level,period,action,reward,grid_bought,sold,demand_covered,unmet_demand,wasted_renewable,invalid_action,risk_score,risk_level,risk_level_name
35,1,2,3,0,1,2,3.124358974358974,0,0,2,0,0,0,29.18803418803421,0,low
36,2,2,3,0,2,2,3.533333333333333,0,0,2,0,0,0,15.555555555555555,0,low
37,3,2,3,0,2,3,4.333333333333333,0,1,2,0,0,0,15.555555555555555,0,low
38,3,2,3,0,2,3,4.333333333333333,0,1,2,0,0,0,15.555555555555555,0,low
39,3,2,3,0,2,3,4.333333333333333,0,1,2,0,0,0,15.555555555555555,0,low
40,3,3,3,2,2,4,4.5,0,0,3,0,0,0,50.0,1,medium
41,3,3,0,2,2,0,3.875641025641026,0,0,3,0,0,0,70.8119658119658,2,high
42,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
43,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
44,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
45,0,1,0,1,3,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
46,0,0,0,1,3,4,-1.4999999999999998,0,0,0,0,0,0,49.99999999999999,1,medium
47,0,1,0,1,3,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
48,0,2,0,1,0,1,-1.324358974358974,2,0,2,0,0,0,70.8119658119658,2,high
49,0,1,2,1,0,2,0.5000000000000002,0,0,1,0,0,0,49.99999999999999,1,medium
50,1,1,0,1,0,0,0.5000000000000002,0,0,1,0,0,0,49.99999999999999,1,medium
51,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
52,0,2,2,1,0,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
53,0,1,1,1,0,4,0.5000000000000002,0,0,1,0,0,0,49.99999999999999,1,medium
54,0,1,1,1,1,4,0.5000000000000002,0,0,1,0,0,0,49.99999999999999,1,medium
55,0,2,1,2,1,1,-0.5243589743589743,1,0,2,0,0,0,70.8119658119658,2,high
56,0,2,2,1,1,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
57,0,2,3,0,1,2,2.5,0,0,2,0,0,0,50.0,1,medium
58,1,2,3,0,1,3,3.3,0,1,2,0,0,0,50.0,1,medium
59,1,2,1,0,1,1,1.0756410256410263,1,0,2,0,0,0,70.8119658119658,2,high
60,1,2,3,0,2,2,3.124358974358974,0,0,2,0,0,0,29.18803418803421,0,low
61,2,2,3,0,2,2,3.533333333333333,0,0,2,0,0,0,15.555555555555555,0,low
62,3,2,1,0,2,0,2.5,0,0,2,0,0,0,49.99999999999999,1,medium
63,2,2,3,0,2,2,3.533333333333333,0,0,2,0,0,0,15.555555555555555,0,low
64,3,3,1,2,2,1,-0.3000000000000007,2,0,3,0,0,0,50.0,1,medium
65,3,3,1,2,2,1,-0.3000000000000007,2,0,3,0,0,0,50.0,1,medium
66,3,3,0,2,3,0,3.875641025641026,0,0,3,0,0,0,70.8119658119658,2,high
67,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
68,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
69,0,1,0,1,3,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
70,0,0,0,2,3,4,-2.124358974358974,0,0,0,0,0,0,70.8119658119658,2,high
71,0,1,0,1,3,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
72,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
73,0,1,0,2,0,1,-2.5243589743589743,1,0,1,0,0,0,70.8119658119658,2,high
74,0,1,0,2,0,1,-2.5243589743589743,1,0,1,0,0,0,70.8119658119658,2,high
75,0,2,0,1,0,1,-1.324358974358974,2,0,2,0,0,0,70.8119658119658,2,high
76,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
77,0,1,2,1,0,2,0.5000000000000002,0,0,1,0,0,0,49.99999999999999,1,medium
78,1,1,1,1,1,4,0.5000000000000002,0,0,1,0,0,0,49.99999999999999,1,medium
79,1,2,2,2,1,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
80,1,2,1,1,1,0,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
81,0,2,2,0,1,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
82,0,2,3,0,1,2,2.5,0,0,2,0,0,0,50.0,1,medium
83,1,2,3,0,1,2,3.124358974358974,0,0,2,0,0,0,29.18803418803421,0,low
84,2,2,3,0,2,2,3.533333333333333,0,0,2,0,0,0,15.555555555555555,0,low
85,3,2,3,0,2,3,4.333333333333333,0,1,2,0,0,0,15.555555555555555,0,low
86,3,2,3,0,2,3,4.333333333333333,0,1,2,0,0,0,15.555555555555555,0,low
87,3,2,3,0,2,3,4.333333333333333,0,1,2,0,0,0,15.555555555555555,0,low
88,3,3,1,2,2,1,-0.3000000000000007,2,0,3,0,0,0,50.0,1,medium
89,3,3,2,2,2,0,3.875641025641026,0,0,3,0,0,0,70.8119658119658,2,high
90,2,3,2,2,3,1,1.4756410256410257,1,0,3,0,0,0,70.8119658119658,2,high
91,2,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
92,2,3,2,2,3,0,3.875641025641026,0,0,3,0,0,0,70.8119658119658,2,high
93,1,1,2,1,3,2,0.5000000000000002,0,0,1,0,0,0,49.99999999999999,1,medium
94,2,1,0,2,3,0,-0.12435897435897392,0,0,1,0,0,0,70.8119658119658,2,high
95,1,1,0,1,3,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
96,1,2,1,2,0,0,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
97,0,1,1,1,0,4,0.5000000000000002,0,0,1,0,0,0,49.99999999999999,1,medium
98,0,1,1,1,0,4,0.5000000000000002,0,0,1,0,0,0,49.99999999999999,1,medium
99,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
100,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
101,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
102,0,2,0,1,1,1,-1.324358974358974,2,0,2,0,0,0,70.8119658119658,2,high
103,0,2,1,1,1,1,0.275641025641026,1,0,2,0,0,0,70.8119658119658,2,high
104,0,2,0,1,1,1,-1.324358974358974,2,0,2,0,0,0,70.8119658119658,2,high
105,0,1,3,0,1,3,2.724358974358974,0,2,1,0,0,0,29.18803418803421,0,low
106,0,3,3,0,1,4,4.5,0,0,3,0,0,0,50.0,1,medium
107,0,2,3,0,1,2,2.5,0,0,2,0,0,0,50.0,1,medium
108,1,2,3,0,2,2,3.124358974358974,0,0,2,0,0,0,29.18803418803421,0,low
109,2,2,3,0,2,2,3.533333333333333,0,0,2,0,0,0,15.555555555555555,0,low
110,3,2,3,0,2,3,4.333333333333333,0,1,2,0,0,0,15.555555555555555,0,low
111,3,2,2,0,2,4,3.533333333333333,0,0,2,0,0,0,15.555555555555555,0,low
112,3,3,0,2,2,0,3.875641025641026,0,0,3,0,0,0,70.8119658119658,2,high
113,0,3,1,2,2,1,-0.9243589743589746,2,0,3,0,0,0,70.8119658119658,2,high
114,0,3,1,2,3,1,-0.9243589743589746,2,0,3,0,0,0,70.8119658119658,2,high
115,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
116,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
117,0,1,0,1,3,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
118,0,1,0,2,3,1,-2.5243589743589743,1,0,1,0,0,0,70.8119658119658,2,high
119,0,1,0,1,3,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
120,0,2,0,1,0,1,-1.324358974358974,2,0,2,0,0,0,70.8119658119658,2,high
121,0,1,0,2,0,1,-2.5243589743589743,1,0,1,0,0,0,70.8119658119658,2,high
122,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
123,0,1,0,2,0,1,-2.5243589743589743,1,0,1,0,0,0,70.8119658119658,2,high
124,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
125,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
126,0,2,1,1,1,1,0.275641025641026,1,0,2,0,0,0,70.8119658119658,2,high
127,0,1,1,1,1,4,0.5000000000000002,0,0,1,0,0,0,49.99999999999999,1,medium
128,0,2,1,2,1,1,-0.5243589743589743,1,0,2,0,0,0,70.8119658119658,2,high
129,0,3,3,0,1,4,4.5,0,0,3,0,0,0,50.0,1,medium
130,0,2,3,1,1,3,2.675641025641026,0,1,2,0,0,0,70.8119658119658,2,high
131,0,2,3,0,1,3,3.3,0,1,2,0,0,0,50.0,1,medium
132,0,2,3,0,2,2,2.5,0,0,2,0,0,0,50.0,1,medium
133,1,2,3,0,2,2,3.124358974358974,0,0,2,0,0,0,29.18803418803421,0,low
134,2,2,0,0,2,1,0.9000000000000001,2,0,2,0,0,0,49.99999999999999,1,medium
135,2,2,3,1,2,2,3.533333333333333,0,0,2,0,0,0,15.555555555555555,0,low
136,3,3,1,2,2,1,-0.3000000000000007,2,0,3,0,0,0,50.0,1,medium
137,3,3,1,2,2,1,-0.3000000000000007,2,0,3,0,0,0,50.0,1,medium
138,3,3,0,2,3,0,3.875641025641026,0,0,3,0,0,0,70.8119658119658,2,high
139,0,3,2,2,3,1,1.4756410256410257,1,0,3,0,0,0,70.8119658119658,2,high
140,0,3,0,2,3,1,-3.324358974358974,3,0,3,0,0,0,70.8119658119658,2,high
141,0,1,0,1,3,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
142,0,1,0,2,3,1,-2.5243589743589743,1,0,1,0,0,0,70.8119658119658,2,high
143,0,1,1,2,3,4,-0.12435897435897392,0,0,1,0,0,0,70.8119658119658,2,high
144,0,1,0,2,0,1,-2.5243589743589743,1,0,1,0,0,0,70.8119658119658,2,high
145,0,1,1,1,0,4,0.5000000000000002,0,0,1,0,0,0,49.99999999999999,1,medium
146,0,1,0,2,0,1,-2.5243589743589743,1,0,1,0,0,0,70.8119658119658,2,high
147,0,1,0,2,0,1,-2.5243589743589743,1,0,1,0,0,0,70.8119658119658,2,high
148,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
149,0,1,0,1,0,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
150,0,2,3,1,1,3,2.675641025641026,0,1,2,0,0,0,70.8119658119658,2,high
151,0,2,1,1,1,1,0.275641025641026,1,0,2,0,0,0,70.8119658119658,2,high
152,0,2,0,2,1,1,-2.9243589743589746,2,0,2,0,0,0,70.8119658119658,2,high
153,0,2,3,0,1,2,2.5,0,0,2,0,0,0,50.0,1,medium
154,1,2,3,0,1,3,3.3,0,1,2,0,0,0,50.0,1,medium
155,1,2,3,0,1,3,3.3,0,1,2,0,0,0,50.0,1,medium
156,1,3,3,1,2,4,3.875641025641026,0,0,3,0,0,0,70.8119658119658,2,high
157,1,2,1,1,2,1,0.275641025641026,1,0,2,0,0,0,70.8119658119658,2,high
158,1,2,2,0,2,4,1.875641025641026,0,0,2,0,0,0,70.8119658119658,2,high
159,1,1,3,0,2,2,1.5333333333333334,0,0,1,0,0,0,15.555555555555555,0,low
160,3,3,1,2,2,1,-0.3000000000000007,2,0,3,0,0,0,50.0,1,medium
161,3,3,3,2,2,4,4.5,0,0,3,0,0,0,50.0,1,medium
162,3,3,1,2,3,1,-0.3000000000000007,2,0,3,0,0,0,50.0,1,medium
163,3,3,0,2,3,0,3.875641025641026,0,0,3,0,0,0,70.8119658119658,2,high
164,0,3,2,2,3,1,1.4756410256410257,1,0,3,0,0,0,70.8119658119658,2,high
165,0,1,0,1,3,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
166,0,1,0,1,3,1,-1.0999999999999999,1,0,1,0,0,0,49.99999999999999,1,medium
167,0,1,1,1,3,4,0.5000000000000002,0,0,1,0,0,0,49.99999999999999,1,medium
